,Transacton_Id,Account_no,Time_stamp,Amount,Transaction_mode
1283,aeb9cbc9fb46eb3,1039449722255730,2022-08-17 09:23:13,+52075,Cheque
1284,617ed7dec3321cd,1065639203670880,2021-03-08 13:39:09,-52975,NEFT
1285,b498bff9a2f7247,1021884598608550,2021-10-21 11:44:03,+46900,Wire Transfer
1286,215ed2b8982b95f,1095309460874370,2021-03-13 13:43:07,-1000,Cheque
1287,5ee5d7fcaaf9254,1084665894106080,2022-08-08 00:16:16,-10900,Cheque
1288,84087708f510991,1096928733383430,2022-06-23 21:05:29,-4150,NEFT
1289,0b0f57c4a98df05,1043841702610480,2022-06-05 06:40:56,+9775,RTGS
1290,126d0e95f4cc40d,1084739902815580,2021-05-08 22:23:28,+35875,RTGS
1291,adc979731212a69,1073847099140560,2021-08-09 19:49:03,+52750,Wire Transfer
1292,dfb43aa71e14594,1023921122508780,2021-10-24 19:57:54,+5050,Cheque
1293,e768ebde7e221cd,1024252411116880,2022-09-12 21:40:35,+14275,Wire Transfer
1294,f2392a953eb8bf2,1038984482804180,2021-08-02 03:09:45,-43975,RTGS
1295,392810cd5c7c06e,1086839350837950,2021-12-25 20:39:23,+5500,RTGS
1296,7352abf75897038,1047887184176670,2021-08-22 09:52:27,-49825,Cheque
1297,c5eb4b34c1ff289,1043226457018070,2022-07-25 09:41:02,-18775,Wire Transfer
1298,197a493944af035,1085758922531780,2021-10-31 23:03:23,+49150,Wire Transfer
1299,50fa6f3f06ea0da,1022452150070200,2021-11-11 02:36:31,+31375,Cheque
1300,39ebc0a9ec68a42,1040766489763020,2022-09-10 15:38:29,-11125,NEFT
1301,fff51eab000859b,1093013722121740,2021-03-12 23:09:47,+45100,Cheque
1302,0e0b263b5528754,1072194386836570,2021-01-13 10:43:23,+57700,Wire Transfer
1303,50ace4cdb3d823c,1012815347460590,2022-02-19 23:34:17,+46900,RTGS
1304,a11a216b824e3af,1083536109521240,2021-01-07 04:52:15,+51400,Cheque
1305,67f3203d037945c,1048592803375710,2021-04-29 12:30:29,-42400,Wire Transfer
1306,e05eb906c98e458,1049808676296150,2022-07-20 17:22:13,-9100,NEFT
1307,f60a3c214302e5e,1047136007435010,2022-03-28 02:55:22,-49825,Cheque
1308,51c7187d54c201e,1079050330112130,2021-05-09 15:20:20,-59275,RTGS
1309,7b36e544c394913,1074706959896350,2021-12-25 08:22:22,-25525,RTGS
1310,774e3b0c7bc2d51,1012739710819170,2021-12-09 14:32:08,-15850,Wire Transfer
1311,b7e63ae15f1b317,1021094435031140,2021-12-28 11:58:08,+58375,Cheque
1312,9f031eef3f118c3,1053174523231930,2021-03-10 17:49:08,+6850,Wire Transfer
1313,33cae31286d4127,1085272187015160,2021-05-17 15:14:27,-23050,Cheque
1314,6db017133768231,1075594644212260,2021-05-21 04:55:05,+5050,NEFT
1315,18afea5ef314c71,1051897294460320,2021-06-05 09:32:26,+24625,RTGS
1316,c6a92f8363d7cd5,1070115967659460,2021-04-12 16:27:54,+59500,Cheque
1317,3034430bba9189d,1076446532783120,2022-04-14 19:23:51,-26200,Cheque
1318,92a0e8570f1f200,1089010618749530,2021-05-13 15:29:27,+31375,NEFT
1319,2381e77e8386662,1041484552242870,2022-09-26 21:22:54,+10000,Wire Transfer
1320,9e8c327135e79c0,1066832086967090,2022-01-15 07:56:00,+55000,Cheque
1321,a8ad7c2d6ff710f,1078639837517040,2021-08-19 14:24:58,+34750,RTGS
1322,897e2029ae48641,1077729191952330,2022-09-11 12:45:48,+52075,Wire Transfer
1323,64b88e63dcb243a,1049223255674500,2022-05-11 02:20:13,-56125,RTGS
1324,942bfa243044371,1062021773948490,2022-06-29 12:40:41,+34300,RTGS
1325,fc0400d1ba667a3,1022309965217300,2022-06-24 09:08:57,+10225,NEFT
1326,3768eae5d0da523,1082818657067100,2021-11-30 16:48:25,-12025,Cheque
1327,de9e547b7c50ef6,1016892691040580,2022-06-29 19:37:49,+45775,RTGS
1328,46428fd1886465c,1018611359183070,2022-07-26 05:20:59,-25750,RTGS
1329,a29374e55ad00d1,1033759768567910,2021-09-14 00:27:45,-48025,NEFT
1330,9bd3ad6252c33ad,1068255355658230,2021-04-09 15:25:17,+20800,RTGS
1331,70931e468425029,1063861708931270,2021-12-06 16:33:37,-37225,NEFT
1332,a1b7d5abc134729,1061184777094150,2022-01-02 19:54:07,+23275,Wire Transfer
1333,d683490d6b8a839,1042562579518270,2021-07-20 10:36:40,+19000,Wire Transfer
1334,3695320eb6342f1,1023921264397160,2022-02-19 23:25:05,+57250,Wire Transfer
1335,0b2d3b0484c018d,1045650575737170,2022-05-03 07:09:48,+58150,RTGS
1336,0cc8cf2ee7a5366,1019531682826060,2021-03-16 22:47:51,+50050,NEFT
1337,b78ff31f288eceb,1042167962213170,2022-09-02 06:43:07,-28000,RTGS
1338,fcb49c16fb8175f,1013361446201580,2021-07-06 01:03:04,-26875,Cheque
1339,33c7456d711e43e,1051766731042750,2021-05-22 00:06:38,+2800,RTGS
1340,9e3fb70288ef904,1066306667250060,2021-10-08 23:47:07,+26650,RTGS
1341,9ddc2948fc6e3b5,1071674824386990,2021-01-09 01:25:11,+59950,NEFT
1342,d07a14ab77a2c32,1070100361690380,2022-01-31 07:20:18,-33625,Wire Transfer
1343,2f12bcef0b566c7,1060634844253150,2022-08-04 15:21:20,-14275,Wire Transfer
1344,1a9648879b8d0b6,1026534806882710,2021-09-04 13:11:07,+27775,RTGS
1345,6660ed8943ee0ff,1050298148489410,2022-06-18 01:01:42,-5500,RTGS
1346,cf8ae00ad8944a4,1067738573766170,2021-11-05 06:11:01,+13150,Wire Transfer
1347,ad026d880b85278,1072252637500630,2022-01-25 08:15:04,+50725,RTGS
1348,d243f74484f4e58,1019424063049630,2021-02-01 03:38:03,-28225,RTGS
1349,470782dfce9a7a4,1024564705165970,2021-12-04 17:44:02,-5725,NEFT
1350,9423c9899730480,1032143158687290,2022-05-13 19:43:43,-3475,Cheque
1351,f178fa35ab4f2b7,1052416476199600,2021-12-03 01:11:27,+34300,Cheque
1352,510b9ed7ac93492,1049538503368730,2021-09-09 05:58:03,+7525,RTGS
1353,ba3970b2f90c82b,1055644641970280,2021-12-29 01:04:14,+34975,Wire Transfer
1354,d4d4e4643c2f448,1036916234452840,2022-03-11 01:51:50,+16975,Wire Transfer
1355,b31b9ce7ca5c3fb,1025112388327100,2021-11-02 18:22:35,-12925,Wire Transfer
1356,62c08dbf04fb75b,1097224838649370,2021-09-06 01:33:33,+32275,RTGS
1357,7639b7279ff1ea2,1086497007330980,2022-09-23 22:20:54,-30025,NEFT
1358,599cdfb834525e8,1081785853207670,2021-03-09 05:55:51,-28225,NEFT
1359,cb9a9b2621d315d,1083491355072770,2022-01-27 06:38:26,+21025,Wire Transfer
1360,49bf083434931ba,1080401494539480,2022-08-05 23:55:57,-25075,NEFT
1361,feebe1ea6be663f,1022114569061890,2021-09-17 17:50:34,-4375,RTGS
1362,1cb173620df597d,1020028522815700,2022-04-24 14:03:29,+17200,Wire Transfer
1363,961bc3811a72778,1073577870311700,2021-01-02 08:07:20,+31150,RTGS
1364,d10c5dfe8777e9e,1054552189259510,2021-05-25 22:00:42,-4825,NEFT
1365,ac65bd6ccbb4e12,1051054532809670,2021-02-07 12:38:37,-28450,Wire Transfer
1366,b1ae3dbe16107c0,1053391718880390,2021-10-07 02:04:04,+30700,NEFT
1367,5204430b37f092c,1012116813803570,2021-12-07 11:52:52,+15850,RTGS
1368,6e8ede8ef2c4a3a,1036715335323220,2021-04-16 05:56:57,-16300,Cheque
1369,d6d2a4c27722d9a,1056391743233570,2022-03-12 21:28:21,+51850,NEFT
1370,059aefeb120ac51,1015771797328670,2022-04-05 15:42:43,+46675,RTGS
1371,ece41f6391bc1d7,1082538753936740,2022-08-12 14:38:15,-32500,RTGS
1372,dcb118e2f5f003c,1076278548869280,2022-02-26 16:42:23,+25300,RTGS
1373,c8aff72437324a6,1074112397975040,2021-05-21 03:13:25,+3025,NEFT
1374,e78401b20dac72d,1098954867476660,2021-03-27 04:44:03,+17425,RTGS
1375,55e414859b0e3b7,1076197979761670,2021-10-13 23:23:59,+26875,RTGS
1376,975ada11e5cbcd5,1079076571931160,2021-10-26 09:40:46,+52300,NEFT
1377,d473a05e13cf6d2,1011326196762270,2022-04-04 00:08:19,+54100,Wire Transfer
1378,1858e600081c930,1078080768734770,2021-08-24 14:27:06,+8200,RTGS
1379,cf9b154aee0e071,1071245801317480,2021-10-29 14:56:40,-31600,NEFT
1380,4870cc347ecd1f3,1023620425430780,2021-12-07 19:05:27,-52300,Wire Transfer
1381,99d5991342258ad,1017053440695580,2022-05-26 07:13:14,-23050,Cheque
1382,48878f568c8c772,1084247252689930,2021-09-19 06:44:15,+50050,NEFT
1383,01df8648c3c027a,1093455698906300,2021-07-10 13:51:57,+18100,Wire Transfer
1384,9400bf40107b5e3,1030538341288430,2021-04-24 14:28:02,-31600,Wire Transfer
1385,28e02666c530b2b,1086833776978960,2021-12-20 12:47:05,-45775,NEFT
1386,3bac0acd6e2ce5e,1032120209612600,2022-06-27 23:19:18,-16525,Wire Transfer
1387,cc0108b0cdbb41d,1076888426776370,2021-07-12 01:12:42,-39475,RTGS
1388,6f753bad443e6c4,1031619269958460,2021-02-16 10:18:59,-55225,NEFT
1389,89f13f050274431,1068105277662730,2022-05-07 14:50:51,-21250,RTGS
1390,761211f3f4e1df7,1093801541759540,2022-03-15 19:27:21,+45550,Wire Transfer
1391,681175d202302f7,1046123659812310,2022-02-08 15:36:41,-48250,NEFT
1392,5d68729fc7a4f98,1055265600970850,2021-01-08 05:58:16,+53200,RTGS
1393,77a1dc3ee30a9f2,1056193952406640,2022-05-15 06:14:57,+14950,NEFT
1394,a58c09a23823017,1089142073967470,2021-07-24 09:38:20,+20575,RTGS
1395,ea816cb70c592db,1072079068761780,2021-11-08 06:38:30,+5050,RTGS
1396,cedd4d5fe58666e,1032935705503890,2022-07-27 20:14:51,-6400,RTGS
1397,9bb5f6e1c62bca6,1058429077605560,2021-08-28 09:41:12,+30025,Cheque
1398,b859614a8ccd1d5,1062324878490990,2021-06-30 08:07:46,+4825,RTGS
1399,4f68e946ea09da9,1052045437949890,2021-02-19 05:14:30,-28000,NEFT
1400,69f699bf702ca64,1053982280253610,2022-02-16 11:15:18,-44425,Wire Transfer
1401,c19da8ea6398e0a,1052819634868760,2021-12-24 19:04:53,-37900,Wire Transfer
1402,07be69536c556a8,1060972507260000,2021-10-09 22:07:06,+10225,NEFT
1403,b913a2a9493b08b,1049749598244200,2021-07-05 01:10:06,+32050,Cheque
1404,80256aea26b3abb,1052040450857570,2022-07-09 11:40:13,-22600,Cheque
1405,6929d833047c4ad,1022195628182440,2021-01-01 18:20:13,+40825,NEFT
1406,c2bd5bd7c869681,1024272863286030,2022-04-14 12:25:18,+33400,NEFT
1407,243937deab68fb6,1066960389123580,2021-08-06 14:27:39,-48475,Cheque
1408,10220068e0b8562,1090148277216200,2021-12-23 07:27:13,+20350,NEFT
1409,a3a7e50588d5594,1048110478035390,2022-05-14 00:29:15,-59500,NEFT
1410,f04d1c321e60b2f,1067404563661470,2021-06-11 08:49:36,-30475,RTGS
1411,3ee5d7ec1f02ac1,1061037294250050,2022-04-17 21:39:00,+57700,Wire Transfer
1412,1a8b9bf901cc7ef,1070858564401400,2022-07-27 12:34:16,-39925,Wire Transfer
1413,3c2541e78bcf3e6,1043831244444840,2021-09-01 21:53:47,-34525,RTGS
1414,3085ed3f90c1c5c,1068509981044210,2021-10-08 00:48:52,-15625,NEFT
1415,43edbc59245798d,1088140565975400,2022-06-09 19:42:49,+13825,NEFT
1416,72e964f516b89dc,1082162231566530,2022-01-20 19:58:53,+47800,RTGS
1417,da6e2d9ae81c3bb,1066803440982080,2021-08-18 02:11:06,-9100,Cheque
1418,2b129ff50647a66,1031941645800190,2021-11-01 13:40:56,-46225,Wire Transfer
1419,eba6e3c51b90909,1031594356615000,2021-05-28 19:32:08,-32050,Cheque
1420,05c5afb1350f93a,1051100375523160,2021-09-10 14:23:10,+33625,RTGS
1421,b41ad6469dcb131,1065594202140940,2022-09-14 01:50:48,-31375,RTGS
1422,765f1736fe8bf38,1030517720272910,2021-05-28 23:03:50,-50500,Wire Transfer
1423,f35056f8b715f04,1075130445951130,2021-11-14 03:27:59,+29575,NEFT
1424,81bbf48b5f95491,1052369059011340,2021-09-06 01:37:44,-37900,RTGS
1425,77a34adfec52554,1081486240199300,2021-09-06 13:06:01,+14725,Wire Transfer
1426,7a9ad09d0bd7a53,1058574224973870,2021-08-06 19:28:09,+1000,Cheque
1427,c492cc00db50054,1092796198953780,2021-04-06 12:06:18,+19450,NEFT
1428,e194ceae2d2af80,1069770969835630,2022-09-24 22:35:41,-15400,NEFT
1429,7cde425084405ae,1072884615464870,2022-08-18 01:11:48,+26650,Cheque
1430,84bbe8530a59de4,1067559294121030,2021-10-18 00:23:34,-44200,NEFT
1431,bb67d2d62818004,1099832012498580,2021-02-16 20:02:13,+55225,Wire Transfer
1432,2bd92a23819b076,1070850008427100,2022-03-29 15:37:54,-3925,Wire Transfer
1433,30f879840c270d6,1070305948705290,2021-07-12 08:28:32,+15850,RTGS
1434,6c1dd513047445b,1069570899958750,2021-03-22 06:46:18,-25300,NEFT
1435,aefe420284dbd9d,1038740382932620,2021-12-24 17:48:58,+325,Cheque
1436,25f41103c21f70e,1028134094725130,2022-02-20 19:32:20,-19225,NEFT
1437,66317abaf924156,1027255706691970,2021-07-24 13:43:01,+38350,Cheque
1438,a090aa6b7f94dca,1016508344089760,2021-09-03 14:08:10,-54325,NEFT
1439,a2d94530e5fa292,1059290745634370,2022-03-30 08:10:31,-5950,NEFT
1440,a707fa65d34cfba,1035084891543660,2021-08-09 22:51:07,+14725,RTGS
1441,4a2d973060ae406,1092916057546510,2021-12-10 01:27:17,+4600,Wire Transfer
1442,6afabedfad221af,1053181567392870,2021-02-08 16:29:52,-24625,Cheque
1443,da77e76d3660118,1057069800546780,2021-05-13 01:14:19,+1675,Wire Transfer
1444,1018be55b4513f2,1019655060571680,2021-10-29 21:16:50,+41500,RTGS
1445,a1a05f41b5e8d58,1055022190459470,2022-09-26 23:32:42,-24850,Wire Transfer
1446,8426514dcb84a80,1074633852582210,2022-08-15 10:25:30,+25975,Cheque
1447,13b0e72a1da3644,1090662329269570,2021-12-13 08:52:44,+33850,Cheque
1448,7d7a6902f5d4243,1065242151673260,2022-05-27 08:02:50,-45550,RTGS
1449,43de7b17f3bb6a6,1061184777094150,2021-07-04 12:41:32,+9550,RTGS
1450,1e001f9271ffea4,1038938437101010,2021-03-09 00:46:30,-27100,Cheque
1451,0c8b6560dac28f3,1041074146464730,2021-03-21 09:41:54,+53425,RTGS
1452,2e8ecacac684fa6,1079274242518370,2021-04-20 19:47:22,-7975,NEFT
1453,cc3be91087e9fbb,1013042148193610,2022-05-12 07:42:40,-41950,RTGS
1454,9f365b3b628b408,1050066458090620,2021-09-05 17:17:46,-24175,Cheque
1455,74952baa8a4a8c1,1018835199512880,2022-07-09 19:50:34,+56575,Wire Transfer
1456,9178cb500a6b6f0,1057470953632330,2021-06-30 06:40:47,-46450,NEFT
1457,287bd441b175229,1099173408489950,2022-04-08 13:04:40,+48475,NEFT
1458,07d5a444d869d15,1049197516293980,2022-01-28 14:36:14,-24850,Cheque
1459,f8988681da655cc,1080401494539480,2022-06-08 11:59:03,-41950,RTGS
1460,5d6ced0f24cf662,1029744067274240,2021-11-02 10:36:09,-10900,Wire Transfer
1461,f176c63d34f3ddb,1042854831137490,2022-02-24 08:08:49,-24850,Wire Transfer
1462,4a05ed12048e2a1,1032279690034210,2022-06-24 20:52:24,-53200,Cheque
1463,c60b8ceb171278d,1045656551144110,2021-04-23 11:12:03,-55000,Wire Transfer
1464,14a375760ff67dd,1040005624650900,2021-11-28 18:38:05,+41275,NEFT
1465,ee28884e3520134,1063162672555580,2022-03-17 16:53:13,+30250,Wire Transfer
1466,dbb15dccd35e57d,1049835107659940,2021-12-25 23:30:54,+30700,RTGS
1467,471a313bdc6c35a,1029816402507780,2022-08-17 18:48:44,+19900,NEFT
1468,cabf32adfc7be94,1078593187359600,2022-08-22 14:32:53,+59500,Cheque
1469,13b75f02dd37f7a,1086462783668830,2021-09-18 14:23:16,-48925,RTGS
1470,32c04193f616731,1031786345960310,2021-07-13 13:12:18,+3925,Cheque
1471,07ef0eb74748eef,1064873058655630,2021-01-25 03:58:19,+51625,RTGS
1472,a65f623dc96ede7,1013874506624980,2021-03-17 07:09:55,-51400,NEFT
1473,dbdab63cf38f025,1042854368921470,2021-08-20 06:06:26,-38125,NEFT
1474,c30f00874331a72,1017476882056550,2022-01-11 22:36:53,+17200,NEFT
1475,9aa860aef23e317,1017945278444710,2022-09-27 03:44:45,+2125,Wire Transfer
1476,03c2cf08f576035,1083536109521240,2021-07-03 05:18:30,-45775,Wire Transfer
1477,662ae032f6dbcf3,1071296677801240,2022-03-02 02:03:19,-15850,RTGS
1478,ae861d00da19874,1089982970325470,2021-11-05 18:06:51,-29575,Wire Transfer
1479,f6104364365200d,1087222948532940,2021-10-21 20:30:07,-2350,Cheque
1480,c4430a50ac30ff3,1028835378947790,2022-01-29 13:59:17,-46000,Cheque
1481,cccdddcb3f49af4,1051687305179960,2021-08-06 14:24:18,-13600,RTGS
1482,18f4f447c6daab5,1086803271770270,2022-05-08 08:19:53,-8875,Cheque
1483,e6b4485ee51a08b,1065044258551850,2022-08-07 04:02:03,-11125,RTGS
1484,e0efb3a2b3de235,1092739211901200,2022-08-23 17:02:45,-33625,RTGS
1485,d7cf5e04e27524f,1023620425430780,2021-01-01 02:11:45,+36100,RTGS
1486,39ae8c02357f1db,1023099292152280,2022-09-15 16:32:20,+24175,Cheque
1487,bddc6f07ef8712e,1095309460874370,2021-05-26 01:06:00,-16525,RTGS
1488,e05d7d0948793e5,1073655081729700,2022-01-27 04:54:28,-38575,NEFT
1489,6c78bcff55f7501,1020102790661480,2021-01-08 14:43:56,+49150,RTGS
1490,44dccbb4aa2f740,1061717522637350,2022-05-19 23:08:25,-19225,Cheque
1491,34bf874acada04c,1059081813098300,2022-06-07 07:56:09,-37675,RTGS
1492,e03096b4f1699e1,1049258838677580,2022-01-25 01:07:33,-10225,NEFT
1493,2ba471a02cfcba9,1067481934191030,2021-10-17 13:12:25,-19225,Wire Transfer
1494,e30fe7671b591ac,1034330527358260,2021-08-03 13:41:22,-3925,Wire Transfer
1495,b5c36c2414c448a,1030517720272910,2021-05-16 00:53:29,-16975,RTGS
1496,ea5eb361ab4aadb,1090866529350490,2021-03-23 15:46:03,-45100,Wire Transfer
1497,aabfa2efc787740,1042361329160870,2022-01-09 07:07:04,+10900,Wire Transfer
1498,28c64958d3bd42c,1094205360884920,2021-04-03 10:20:30,-2350,RTGS
1499,ad013e0987da7de,1011170150682810,2021-03-08 19:10:30,+25525,NEFT
1500,5acdcf130822c69,1088905666867410,2022-03-11 10:57:39,-10225,Cheque
1501,6d7f16df3984902,1098651948891690,2021-08-14 18:39:17,-16750,NEFT
1502,32c4ada98c5c0be,1066393396294280,2021-01-25 08:01:50,-17875,NEFT
1503,1244c8cd9cad622,1074992938890330,2021-11-21 08:34:44,-41950,RTGS
1504,c92f4ce39505aa8,1016846176926310,2022-04-26 12:47:10,+13150,RTGS
1505,b7bc4c8cedf8568,1084246327734140,2021-08-07 08:30:23,+25075,NEFT
1506,f861a923810042c,1040104205934220,2021-07-27 13:14:16,+14275,NEFT
1507,ff2271d9635755f,1011674220925830,2021-10-24 14:57:37,-15175,NEFT
1508,27e66a1bdf2632a,1019794492365570,2021-08-10 19:32:40,+10000,Cheque
1509,04c0223faead6a3,1033465164169690,2021-09-20 03:46:15,-7300,Cheque
1510,6ebbd3a6da13984,1079626518424490,2022-03-25 16:07:45,-21925,RTGS
1511,b1a2854cb2fe868,1065981284766740,2021-06-04 23:21:52,-51850,RTGS
1512,ed451c379979741,1020733793197100,2021-01-12 06:36:13,+45775,Wire Transfer
1513,a58d02a5a0e4dd4,1095624386895170,2021-07-02 15:37:17,+54325,RTGS
1514,90c6a35f4f9d04d,1074620455658160,2021-10-08 06:22:18,+10225,NEFT
1515,5ada08eff7be77a,1044615526414270,2021-06-05 22:22:16,-24400,RTGS
1516,c393b06b318de72,1039549504646020,2021-10-26 16:06:18,+6400,Wire Transfer
1517,cf9d08e9e59ee42,1088222785375750,2022-07-22 23:03:43,+24850,Wire Transfer
1518,0c2848405360a6d,1087960218707190,2022-09-15 23:00:35,+32275,Cheque
1519,e6255711d92a52f,1098993990817160,2022-01-21 08:10:17,-5950,NEFT
1520,74607c8240d569f,1037751637430640,2021-11-09 19:52:49,+27775,Cheque
1521,76f22f4a0968118,1097601204937990,2021-02-21 01:48:59,-59725,NEFT
1522,8f8adbb83769b2d,1028260515311530,2021-04-09 08:47:52,+20800,RTGS
1523,35e838bce663228,1096185572977050,2021-04-22 18:43:54,+37450,Wire Transfer
1524,c09b0f0b9503f93,1049303879649800,2021-01-15 09:41:42,-34750,RTGS
1525,e6ee761644e9786,1031608564091280,2021-10-08 13:09:54,-21925,NEFT
1526,6c4a1007f6e35d5,1071030459141690,2022-03-17 16:44:14,+4375,Cheque
1527,9faa0a43f7ce3cc,1045300078357120,2021-07-19 12:47:20,-41050,NEFT
1528,7426d5af9c31483,1031105360746430,2022-06-09 14:08:40,+49600,Cheque
1529,8e98e767873f5cb,1045791390997360,2021-01-24 15:58:55,-46000,Wire Transfer
1530,cf6b2f4db6972c9,1035623914049010,2021-01-21 12:34:57,+19225,Wire Transfer
1531,378a4e59ade3f96,1037889332818380,2022-06-14 15:40:02,+25975,Cheque
1532,7fb560f597b0b3f,1080099923882310,2021-11-19 10:23:56,-57475,Cheque
1533,e41ccfe3cc87069,1076277211846180,2021-03-05 18:53:51,-48925,RTGS
1534,a9e73ca8aa6a3cf,1041698155080470,2021-06-30 04:15:52,+6625,NEFT
1535,4a45ba801382ffb,1078498546521360,2021-10-30 13:13:40,+25300,NEFT
1536,db7919eaa1ff551,1050492793117340,2021-04-15 11:15:25,-50725,Cheque
1537,7e5e22a2d99393e,1075290749395770,2021-02-03 01:47:10,+44200,RTGS
1538,0a53edff2171841,1048188492251980,2022-08-27 18:21:29,-2575,Cheque
1539,a7ebc51ebc36f3f,1085820836127320,2021-10-04 23:24:25,+325,Cheque
1540,fa6f52003938c90,1072252430258480,2021-09-15 17:05:18,+53875,RTGS
1541,5e7f1f0cf296865,1085195059612180,2022-05-22 08:55:44,-5500,Cheque
1542,a3cc4def8d7ee3b,1049749415758830,2021-03-27 17:47:51,+39700,Cheque
1543,389d233415a9e21,1085752626166280,2022-07-22 14:23:15,-19900,RTGS
1544,221f0840814f9bf,1073505274343130,2021-01-09 16:38:36,+22600,RTGS
1545,2ce9b1af265ef2e,1057173058979680,2021-05-03 11:25:55,-34975,Wire Transfer
1546,6853d50ab7a14c7,1063430167917990,2022-04-14 14:58:25,-12250,Cheque
1547,a5ca86cff407eb5,1021826571990790,2021-05-16 10:28:14,-30700,NEFT
1548,0f81cc85df4efc1,1073910706432330,2022-07-05 20:02:10,-24850,Wire Transfer
1549,e7ac1b4921cfe6f,1059057245627360,2021-10-12 19:07:50,+25300,NEFT
1550,0cff5dcc5468b3e,1039859663058140,2021-02-04 00:48:46,-15175,Wire Transfer
1551,0543d620e83ceb8,1061899274024530,2021-09-18 14:52:02,-5275,Wire Transfer
1552,456e6db589d5952,1068466063537580,2021-08-01 17:24:26,+18100,Cheque
1553,e25aa61e091bc8f,1073477695662060,2021-12-27 13:39:24,+33625,RTGS
1554,5eb9a28e1839d8b,1097249778306570,2021-09-30 20:24:20,+6400,NEFT
1555,8c5b0fa5d6016ab,1022725017078670,2022-05-02 15:39:42,-43300,Wire Transfer
1556,4b6edf9b4e4ed5a,1086511588636380,2022-06-17 15:53:55,-27325,RTGS
1557,0b22a8ab2ff5527,1084246483186630,2021-10-02 19:32:00,-41500,Cheque
1558,bb9b74a6a7046c4,1050462790865210,2021-10-01 14:02:00,-30925,Cheque
1559,2812376ab825666,1019695129530570,2021-12-12 00:57:48,+23050,Wire Transfer
1560,ba060efebc65458,1025157769618770,2022-05-22 23:32:43,+19225,Wire Transfer
1561,dcceb4e525a1b2a,1099592542506830,2021-05-29 15:40:20,+30475,Wire Transfer
1562,1869c4b3f4ede56,1034601803804000,2022-06-11 15:06:50,+58825,NEFT
1563,66bbb871d24bc5b,1046764285689190,2022-08-01 20:55:21,-51850,Cheque
1564,f9e326c00fe5c40,1071500710030380,2022-09-13 15:40:32,-38800,RTGS
1565,7a421a1c2d4d1ea,1025257062343030,2021-10-31 20:43:31,-12025,RTGS
1566,648d5d0fdc8ac7f,1048303527042760,2021-09-26 19:56:16,-10000,Cheque
1567,eef41b7e72b89c5,1064047667669500,2022-07-23 02:28:04,+3025,NEFT
1568,329ed53bdc1c574,1048336515904900,2022-03-31 18:52:33,+17200,RTGS
1569,1a12b598c0cbcc9,1067287575284660,2021-07-24 12:18:58,-10450,Cheque
1570,c1622213fd931c4,1075017228809300,2022-05-31 22:33:14,-10675,NEFT
1571,b14c286f54ce41f,1095219222862950,2021-10-09 01:35:36,-53650,RTGS
1572,0c548ecf187177f,1067800201254130,2022-05-27 13:44:42,+53875,RTGS
1573,0733c0d6f5fa072,1098022061960910,2022-04-24 03:12:40,-55675,NEFT
1574,b55b1f4b4416cda,1090091129145620,2021-11-30 00:03:38,-4825,Wire Transfer
1575,8957444b2e99a72,1056193952406640,2021-12-22 18:55:35,+43750,Cheque
1576,12ed9fbb0fd3733,1012038565392160,2021-06-24 10:50:20,-44425,RTGS
1577,905abee36dd365c,1021167432785020,2021-05-07 17:32:54,-54325,Cheque
