,Loan_id,Account_no,Sanctioned_amount,Requested_amount,Disbursed_amount,Collateral,Collateral_type,Purpose_of_loan,Branch_id
855,500058145152,1087046621383150,2208000,2300000,353280,8832000,Residential Mortgages,Education,BSABUF03
856,500051866719,1092578115622370,651000,700000,358050,3255000,Fixed Deposit,Home,BSABUF07
857,500057202168,1036858107974360,1406000,1900000,899840,7030000,Fixed Deposit,Home,BSABUF08
858,500051888460,1057069800546780,1000000,1000000,870000,3000000,Vehicles,Education,BSABUF18
859,500053240534,1042910063538840,3185000,3500000,2898350,12740000,Fixed Deposit,Agriculture,BSABUF17
860,500059557922,1093018387659280,3234000,3300000,291060,16170000,Vehicles,Business,BSABUF15
861,500059057442,1099941938723170,2812000,3800000,2587040,11248000,Residential Mortgages,Home,BSABUF22
862,500055484386,1037981492701980,340000,400000,329800,1360000,Equipment and machinery,Business,BSABUF08
863,500051792123,1073660677854280,196000,200000,58800,980000,Vehicles,Agriculture,BSABUF21
864,500056365784,1077243061271070,3956000,4300000,1226360,11868000,Residential Mortgages,Agriculture,BSABUF04
865,500056797216,1087835200689650,4116000,4200000,2140320,12348000,Residential Mortgages,Business,BSABUF13
866,500051126199,1065611413465520,1092000,1300000,1081080,4368000,Residential Mortgages,Business,BSABUF11
867,500053547907,1045219478981230,3784000,4400000,2875840,11352000,Vehicles,Agriculture,BSABUF20
868,500052645693,1099777566453670,1394000,1700000,766700,4182000,Residential Mortgages,Home,BSABUF20
869,500058448382,1072079068761780,2079000,2700000,810810,8316000,Fixed Deposit,Agriculture,BSABUF24
870,500055320656,1044507943965660,1068000,1200000,373800,5340000,Vehicles,Home,BSABUF04
871,500057384118,1046593169199240,2975000,3500000,178500,8925000,Equipment and machinery,Education,BSABUF21
872,500057743506,1060226862124800,891000,900000,231660,4455000,Equipment and machinery,Business,BSABUF06
873,500054840785,1076375468156080,720000,900000,201600,2160000,Residential Mortgages,Home,BSABUF25
874,500058239496,1046635889702930,532000,700000,329840,1596000,Vehicles,Agriculture,BSABUF11
875,500057211968,1027323648723320,288000,400000,74880,1440000,Vehicles,Agriculture,BSABUF15
876,500052782673,1088253934727450,1204000,1400000,782600,6020000,Residential Mortgages,Agriculture,BSABUF03
877,500055835585,1062936820156740,3515000,3700000,2671400,17575000,Residential Mortgages,Home,BSABUF23
878,500055953155,1096265500484750,1900000,2500000,969000,7600000,Vehicles,Education,BSABUF07
879,500055046706,1059764390605750,1176000,1400000,1058400,5880000,Equipment and machinery,Home,BSABUF02
880,500054163086,1082007241001490,836000,1100000,685520,2508000,Fixed Deposit,Agriculture,BSABUF06
881,500058362667,1033865527976750,3388000,4400000,2269960,13552000,Vehicles,Business,BSABUF13
882,500052091735,1020035344390680,1275000,1500000,854250,6375000,Vehicles,Business,BSABUF06
883,500054070032,1049419564140960,3626000,4900000,2973320,18130000,Equipment and machinery,Agriculture,BSABUF17
884,500052168608,1098832114803140,988000,1300000,79040,3952000,Residential Mortgages,Agriculture,BSABUF01
885,500051130426,1025498370492780,1539000,1900000,908010,6156000,Residential Mortgages,Business,BSABUF23
886,500058847698,1057227387969260,1513000,1700000,15130,6052000,Residential Mortgages,Agriculture,BSABUF08
887,500059999552,1073477695662060,1406000,1900000,42180,7030000,Fixed Deposit,Agriculture,BSABUF18
888,500056475640,1094370459988400,1716000,2200000,1012440,5148000,Equipment and machinery,Education,BSABUF15
889,500058507005,1055208405932910,1640000,2000000,98400,4920000,Fixed Deposit,Agriculture,BSABUF13
890,500056993751,1078396607509670,3822000,3900000,3822000,11466000,Residential Mortgages,Business,BSABUF16
891,500055947210,1074286936434960,83000,100000,81340,249000,Residential Mortgages,Home,BSABUF11
892,500055958320,1087479696129690,3627000,3900000,362700,18135000,Equipment and machinery,Education,BSABUF21
893,500058050686,1061401657512660,216000,300000,133920,864000,Equipment and machinery,Agriculture,BSABUF14
894,500052258249,1020631947504160,567000,700000,90720,1701000,Residential Mortgages,Business,BSABUF23
895,500054417375,1041419891707830,4230000,4700000,2284200,12690000,Vehicles,Agriculture,BSABUF20
896,500051598824,1043690096840700,1748000,2300000,1066280,6992000,Vehicles,Education,BSABUF10
897,500055665989,1022288269468430,1152000,1200000,1036800,5760000,Fixed Deposit,Business,BSABUF15
898,500053624429,1066067435702170,2673000,2700000,1149390,10692000,Fixed Deposit,Education,BSABUF14
899,500054560414,1083416160397200,444000,600000,350760,1776000,Fixed Deposit,Home,BSABUF11
900,500057090530,1086524242872980,3360000,4000000,1142400,16800000,Fixed Deposit,Business,BSABUF12
901,500055844750,1031873183184670,1782000,1800000,302940,8910000,Vehicles,Agriculture,BSABUF11
902,500055281064,1066817169097760,3478000,4700000,521700,13912000,Residential Mortgages,Business,BSABUF01
903,500051841824,1085132707380030,3960000,4500000,2534400,11880000,Equipment and machinery,Agriculture,BSABUF05
904,500057434335,1017080498063230,384000,400000,57600,1536000,Residential Mortgages,Home,BSABUF05
905,500059850538,1019977802812270,510000,600000,132600,2040000,Equipment and machinery,Education,BSABUF10
906,500058015928,1061345493083180,3360000,3500000,3225600,13440000,Fixed Deposit,Education,BSABUF20
907,500056060988,1057274565265840,574000,700000,126280,2296000,Equipment and machinery,Agriculture,BSABUF18
908,500051249745,1035319564045010,2075000,2500000,1660000,8300000,Equipment and machinery,Business,BSABUF19
909,500051818687,1012123887941630,1691000,1900000,186010,6764000,Fixed Deposit,Education,BSABUF07
910,500057732574,1086351310823020,960000,1200000,633600,4800000,Equipment and machinery,Agriculture,BSABUF04
911,500052648120,1029779111777690,1312000,1600000,1075840,6560000,Vehicles,Agriculture,BSABUF23
912,500054403300,1054339045810320,2664000,3600000,1598400,13320000,Equipment and machinery,Business,BSABUF04
913,500052674313,1095223238327790,1209000,1300000,120900,3627000,Vehicles,Education,BSABUF17
914,500051463496,1047942560067980,924000,1100000,277200,4620000,Residential Mortgages,Agriculture,BSABUF25
915,500055555262,1085617566601600,2072000,2800000,1036000,10360000,Equipment and machinery,Education,BSABUF08
916,500056208977,1084511233469930,1014000,1300000,547560,5070000,Fixed Deposit,Business,BSABUF06
917,500053646204,1035407805192010,245999,300000,201719,1229995,Vehicles,Agriculture,BSABUF08
918,500055421167,1054538653667930,480000,600000,24000,2400000,Equipment and machinery,Home,BSABUF04
919,500059613148,1029390023298470,1660000,2000000,996000,6640000,Vehicles,Business,BSABUF16
920,500057761787,1044055808197960,168000,200000,45360,504000,Residential Mortgages,Agriculture,BSABUF19
921,500052061348,1048412781197720,3485000,4100000,3415300,13940000,Equipment and machinery,Business,BSABUF18
922,500058319913,1057016877513070,679000,700000,387029,2037000,Residential Mortgages,Education,BSABUF15
923,500053069056,1043643073095030,860000,1000000,421400,3440000,Fixed Deposit,Business,BSABUF03
924,500053643653,1035332995998240,2624000,3200000,1941760,7872000,Residential Mortgages,Home,BSABUF15
925,500056712146,1062324878490990,2024000,2300000,546480,8096000,Vehicles,Agriculture,BSABUF04
926,500052042496,1086550385100950,2220000,3000000,2064600,8880000,Vehicles,Education,BSABUF15
927,500057671733,1022158180919070,3066000,4200000,1808940,9198000,Equipment and machinery,Home,BSABUF23
928,500054008930,1097812145541530,2160000,2400000,1620000,6480000,Equipment and machinery,Home,BSABUF23
929,500059292353,1056935956249970,3094000,3400000,2011100,12376000,Residential Mortgages,Education,BSABUF21
930,500051578155,1083787973553960,3139000,4300000,2919270,9417000,Fixed Deposit,Home,BSABUF04
931,500056039212,1090477535926250,2850000,3800000,313500,14250000,Vehicles,Education,BSABUF08
932,500057275467,1088179503863740,1425000,1500000,1083000,4275000,Equipment and machinery,Home,BSABUF18
933,500059696691,1019601257547390,2054000,2600000,1889680,6162000,Vehicles,Home,BSABUF19
934,500056081051,1071631998918400,82000,100000,37720,410000,Fixed Deposit,Home,BSABUF14
935,500051520285,1033572240075340,2670000,3000000,774300,13350000,Residential Mortgages,Agriculture,BSABUF04
936,500053884542,1073694511353900,2508000,3300000,551760,12540000,Fixed Deposit,Education,BSABUF08
937,500055771976,1085346653515080,4365000,4500000,3055500,17460000,Residential Mortgages,Agriculture,BSABUF15
938,500059078483,1086354114365960,1501000,1900000,930620,7505000,Vehicles,Business,BSABUF07
939,500057894541,1084182386974390,595000,700000,297500,2975000,Vehicles,Home,BSABUF09
940,500053179101,1013627933209580,85000,100000,850,340000,Residential Mortgages,Business,BSABUF15
941,500051451513,1066998743755460,720000,900000,662400,2160000,Equipment and machinery,Business,BSABUF20
942,500056333689,1055340996748190,450000,600000,436500,1350000,Vehicles,Agriculture,BSABUF20
943,500055278036,1055377963044190,336000,400000,20160,1008000,Equipment and machinery,Home,BSABUF16
944,500053790428,1041689727225180,3397000,4300000,2785540,10191000,Equipment and machinery,Home,BSABUF15
945,500054902055,1091055542521080,3128000,3400000,2220880,15640000,Equipment and machinery,Business,BSABUF20
946,500059168393,1046671012741920,1410000,1500000,84600,5640000,Vehicles,Business,BSABUF25
947,500058737448,1061791932941090,415000,500000,348600,1660000,Residential Mortgages,Home,BSABUF12
948,500054108892,1012581249392110,3600000,4800000,3240000,14400000,Equipment and machinery,Business,BSABUF20
949,500052390209,1099450696598770,495000,500000,242550,1485000,Equipment and machinery,Education,BSABUF11
950,500053713331,1068371312910510,285000,300000,267900,1425000,Fixed Deposit,Home,BSABUF10
951,500058810201,1068705747839620,2496000,3200000,998400,9984000,Residential Mortgages,Education,BSABUF20
952,500058770367,1094161790562010,2052000,2700000,184680,10260000,Fixed Deposit,Education,BSABUF24
953,500052998873,1077198070721570,656000,800000,603520,2624000,Vehicles,Education,BSABUF04
954,500054284406,1042647058770830,4224000,4800000,2830080,21120000,Fixed Deposit,Business,BSABUF10
955,500052715101,1022282180593770,1976000,2600000,177840,5928000,Equipment and machinery,Education,BSABUF10
956,500054372257,1027572819277830,1445000,1700000,1025950,7225000,Vehicles,Education,BSABUF19
957,500058663600,1068354413208220,90000,100000,72000,270000,Equipment and machinery,Education,BSABUF18
958,500052695096,1070100361690380,1848000,2200000,1071840,5544000,Fixed Deposit,Business,BSABUF17
959,500051927393,1086262500319630,3726000,4600000,1453140,14904000,Equipment and machinery,Business,BSABUF10
960,500052285973,1077156033747990,2560000,3200000,2150400,12800000,Residential Mortgages,Education,BSABUF07
961,500059721973,1075423791227800,2838000,3300000,1305480,14190000,Fixed Deposit,Agriculture,BSABUF25
962,500056930595,1052194761717340,2294000,3100000,1582859,9176000,Equipment and machinery,Home,BSABUF01
963,500055313041,1066938288324850,3397000,4300000,3261120,10191000,Fixed Deposit,Home,BSABUF16
964,500059402430,1052683943252730,1674000,1800000,1188540,8370000,Vehicles,Agriculture,BSABUF19
965,500056387033,1052375897999150,2046000,2200000,20460,10230000,Fixed Deposit,Education,BSABUF22
966,500052792429,1093009435976500,1216000,1600000,680960,4864000,Vehicles,Home,BSABUF11
967,500056627379,1015771797328670,2125000,2500000,1593750,8500000,Vehicles,Business,BSABUF19
968,500055676701,1089084238579180,294000,300000,285180,882000,Fixed Deposit,Business,BSABUF01
969,500053209287,1032459893781970,768000,800000,322560,3840000,Fixed Deposit,Home,BSABUF03
970,500052061010,1035239517007280,1305000,1500000,1070100,5220000,Fixed Deposit,Business,BSABUF25
971,500059372733,1081573920855670,2187000,2700000,240570,6561000,Equipment and machinery,Home,BSABUF16
972,500054855999,1012871324329200,3003000,3300000,2432430,12012000,Fixed Deposit,Education,BSABUF03
973,500055187679,1078904040871070,1176000,1200000,35280,3528000,Vehicles,Business,BSABUF15
974,500055002929,1078223466824960,396000,400000,376200,1980000,Residential Mortgages,Home,BSABUF17
975,500052971900,1058696294584770,2079000,2700000,166320,10395000,Residential Mortgages,Agriculture,BSABUF09
976,500054863585,1077914800955910,4275000,4500000,427500,21375000,Fixed Deposit,Home,BSABUF05
977,500058839346,1030194799634060,760000,800000,630800,3800000,Fixed Deposit,Agriculture,BSABUF01
978,500054526663,1072826211068040,3652000,4400000,1059080,18260000,Equipment and machinery,Agriculture,BSABUF23
979,500052127842,1048043842182970,584000,800000,163520,2920000,Fixed Deposit,Education,BSABUF05
980,500055016372,1063425185427490,2628000,3600000,1997280,13140000,Residential Mortgages,Business,BSABUF06
981,500055393763,1054614635091340,3102000,3300000,1675080,15510000,Residential Mortgages,Education,BSABUF22
982,500058146339,1067351093244860,3072000,3200000,1443840,12288000,Equipment and machinery,Home,BSABUF24
983,500059514109,1062667324499640,468000,600000,332280,2340000,Equipment and machinery,Home,BSABUF15
984,500051948109,1019317973212260,855000,900000,205200,3420000,Fixed Deposit,Business,BSABUF02
985,500059650855,1087404362071690,1691000,1900000,1623360,5073000,Residential Mortgages,Home,BSABUF09
986,500053606819,1081599317995660,83000,100000,62250,332000,Equipment and machinery,Agriculture,BSABUF11
987,500058586121,1064157983320720,4418000,4700000,4064560,17672000,Vehicles,Education,BSABUF15
988,500053775109,1016934985377500,3358000,4600000,2317020,13432000,Residential Mortgages,Home,BSABUF10
989,500058811652,1021654571922400,3154000,3800000,2491660,15770000,Vehicles,Business,BSABUF12
990,500053426450,1057427243657670,328000,400000,45920,984000,Equipment and machinery,Business,BSABUF25
991,500057002899,1077234417460370,396000,400000,67320,1188000,Fixed Deposit,Business,BSABUF10
992,500058275577,1053021345264680,2754000,3400000,1624860,13770000,Equipment and machinery,Home,BSABUF25
993,500058378823,1033839176857840,1940000,2000000,504400,9700000,Fixed Deposit,Home,BSABUF15
994,500059084710,1062471107797700,3080000,4000000,1139600,12320000,Fixed Deposit,Agriculture,BSABUF03
995,500054839393,1038740382932620,4320000,4500000,1900800,21600000,Residential Mortgages,Agriculture,BSABUF25
996,500053151719,1075738604022560,3038000,3100000,1822800,9114000,Equipment and machinery,Agriculture,BSABUF16
997,500051541615,1045107480943990,4042000,4300000,2708140,16168000,Fixed Deposit,Agriculture,BSABUF03
998,500055096751,1069009036942890,4214000,4900000,3202640,12642000,Fixed Deposit,Education,BSABUF01
999,500059833793,1012236578056830,1260000,1500000,88200,6300000,Vehicles,Business,BSABUF16
1000,500053360800,1039753523323170,3828000,4400000,2603040,19140000,Residential Mortgages,Business,BSABUF18
1001,500052768630,1062415734635740,1800000,1800000,1764000,9000000,Residential Mortgages,Education,BSABUF15
1002,500059175447,1034948073535010,2964000,3800000,2549040,8892000,Vehicles,Business,BSABUF17
1003,500059714553,1017569465358760,3705000,3900000,370500,18525000,Equipment and machinery,Business,BSABUF03
1004,500053923968,1070944685071600,344000,400000,268320,1032000,Equipment and machinery,Education,BSABUF16
1005,500053045107,1067291614145100,3440000,4000000,378400,13760000,Equipment and machinery,Education,BSABUF21
1006,500059884983,1058551594815660,1539000,1900000,1031130,6156000,Residential Mortgages,Business,BSABUF07
1007,500057460637,1045404307220780,4268000,4400000,3158320,17072000,Equipment and machinery,Business,BSABUF08
